Time,Fault,Detection
0.0206666666666667,0,0
0.0208333333333333,0,0
0.021,0,0
0.0211666666666667,0,0
0.0213333333333333,0,0
0.0215,0,0
0.0216666666666667,0,0
0.0218333333333333,0,0
0.022,0,0
0.0221666666666667,0,0
0.0223333333333333,0,0
0.0225,0,0
0.0226666666666667,0,0
0.0228333333333333,0,0
0.023,0,0
0.0231666666666667,0,0
0.0233333333333333,0,0
0.0235,0,0
0.0236666666666667,0,0
0.0238333333333333,0,0
0.024,0,0
0.0241666666666667,0,0
0.0243333333333333,0,0
0.0245,0,0
0.0246666666666667,0,0
0.0248333333333333,0,0
0.025,0,0
0.0251666666666667,0,0
0.0253333333333333,0,0
0.0255,0,0
0.0256666666666667,0,0
0.0258333333333333,0,0
0.026,0,0
0.0261666666666667,0,0
0.0263333333333333,0,0
0.0265,0,0
0.0266666666666667,0,0
0.0268333333333333,0,0
0.027,0,0
0.0271666666666667,0,0
0.0273333333333333,0,0
0.0275,0,0
0.0276666666666667,0,0
0.0278333333333333,0,0
0.028,0,0
0.0281666666666667,0,0
0.0283333333333333,0,0
0.0285,0,0
0.0286666666666667,0,0
0.0288333333333333,0,0
0.029,0,0
0.0291666666666667,0,0
0.0293333333333333,0,0
0.0295,0,0
0.0296666666666667,0,0
0.0298333333333333,0,0
0.03,0,0
0.0301666666666667,0,0
0.0303333333333333,0,0
0.0305,0,0
0.0306666666666667,0,0
0.0308333333333333,0,0
0.031,0,0
0.0311666666666667,0,0
0.0313333333333333,0,0
0.0315,0,0
0.0316666666666667,0,0
0.0318333333333333,0,0
0.032,0,0
0.0321666666666667,0,0
0.0323333333333333,0,0
0.0325,0,0
0.0326666666666667,0,0
0.0328333333333333,0,0
0.033,0,0
0.0331666666666667,0,0
0.0333333333333333,0,0
0.0335,0,0
0.0336666666666667,0,0
0.0338333333333333,0,0
0.034,0,0
0.0341666666666667,0,0
0.0343333333333333,0,0
0.0345,0,0
0.0346666666666667,0,0
0.0348333333333333,0,0
0.035,0,0
0.0351666666666667,0,0
0.0353333333333333,0,0
0.0355,0,0
0.0356666666666667,0,0
0.0358333333333333,0,0
0.036,0,0
0.0361666666666667,0,0
0.0363333333333333,0,0
0.0365,0,0
0.0366666666666667,0,0
0.0368333333333333,0,0
0.037,0,0
0.0371666666666667,0,0
0.0373333333333333,0,0
0.0375,0,0
0.0376666666666667,0,0
0.0378333333333333,0,0
0.038,0,0
0.0381666666666667,0,0
0.0383333333333333,0,0
0.0385,0,0
0.0386666666666667,0,0
0.0388333333333333,0,0
0.039,0,0
0.0391666666666667,0,0
0.0393333333333333,0,0
0.0395,0,0
0.0396666666666667,0,0
0.0398333333333333,0,0
0.04,0,0
0.0401666666666667,0,0
0.0403333333333333,0,0
0.0405,0,0
0.0406666666666667,0,0
0.0408333333333333,0,0
0.041,0,0
0.0411666666666667,0,0
0.0413333333333333,0,0
0.0415,0,0
0.0416666666666667,0,0
0.0418333333333333,0,0
0.042,0,0
0.0421666666666667,0,0
0.0423333333333333,0,0
0.0425,0,0
0.0426666666666667,0,0
0.0428333333333333,0,0
0.043,0,0
0.0431666666666667,0,0
0.0433333333333333,0,0
0.0435,0,0
0.0436666666666667,0,0
0.0438333333333333,0,0
0.044,0,0
0.0441666666666667,0,0
0.0443333333333333,0,0
0.0445,0,0
0.0446666666666667,0,0
0.0448333333333333,0,0
0.045,0,0
0.0451666666666667,0,0
0.0453333333333333,0,0
0.0455,0,0
0.0456666666666667,0,0
0.0458333333333333,0,0
0.046,0,0
0.0461666666666667,0,0
0.0463333333333333,0,0
0.0465,0,0
0.0466666666666667,0,0
0.0468333333333333,0,0
0.047,0,0
0.0471666666666667,0,0
0.0473333333333333,0,0
0.0475,0,0
0.0476666666666667,0,0
0.0478333333333333,0,0
0.048,0,0
0.0481666666666667,0,0
0.0483333333333333,0,0
0.0485,0,0
0.0486666666666667,0,0
0.0488333333333333,0,0
0.049,0,0
0.0491666666666667,0,0
0.0493333333333333,0,0
0.0495,0,0
0.0496666666666667,0,0
0.0498333333333333,0,0
0.05,0,0
0.0501666666666667,0,0
0.0503333333333333,0,0
0.0505,0,0
0.0506666666666667,0,0
0.0508333333333333,0,0
0.051,0,0
0.0511666666666667,0,0
0.0513333333333333,0,0
0.0515,0,0
0.0516666666666667,0,0
0.0518333333333333,0,0
0.052,0,0
0.0521666666666667,0,0
0.0523333333333333,0,0
0.0525,0,0
0.0526666666666667,0,0
0.0528333333333333,0,0
0.053,0,0
0.0531666666666667,0,0
0.0533333333333333,0,0
0.0535,0,0
0.0536666666666667,0,0
0.0538333333333333,0,0
0.054,0,0
0.0541666666666667,0,0
0.0543333333333333,0,0
0.0545,0,0
0.0546666666666667,0,0
0.0548333333333333,0,0
0.055,0,0
0.0551666666666667,0,0
0.0553333333333333,0,0
0.0555,0,0
0.0556666666666667,0,0
0.0558333333333333,0,0
0.056,0,0
0.0561666666666667,0,0
0.0563333333333333,0,0
0.0565,0,0
0.0566666666666667,0,0
0.0568333333333333,0,0
0.057,0,0
0.0571666666666667,0,0
0.0573333333333333,0,0
0.0575,0,0
0.0576666666666667,0,0
0.0578333333333333,0,0
0.058,0,0
0.0581666666666667,0,0
0.0583333333333333,0,0
0.0585,0,0
0.0586666666666667,0,0
0.0588333333333333,0,0
0.059,0,0
0.0591666666666667,0,0
0.0593333333333333,0,0
0.0595,0,0
0.0596666666666667,0,0
0.0598333333333333,0,0
0.06,0,0
0.0601666666666667,0,0
0.0603333333333333,0,0
0.0605,0,0
0.0606666666666667,0,0
0.0608333333333333,0,0
0.061,0,0
0.0611666666666667,0,0
0.0613333333333333,0,0
0.0615,0,0
0.0616666666666667,0,0
0.0618333333333333,0,0
0.062,0,0
0.0621666666666667,0,0
0.0623333333333333,0,0
0.0625,0,0
0.0626666666666667,0,0
0.0628333333333333,0,0
0.063,0,0
0.0631666666666667,0,0
0.0633333333333333,0,0
0.0635,0,0
0.0636666666666667,0,0
0.0638333333333333,0,0
0.064,0,0
0.0641666666666667,0,0
0.0643333333333333,0,0
0.0645,0,0
0.0646666666666667,0,0
0.0648333333333333,0,0
0.065,0,0
0.0651666666666667,0,0
0.0653333333333333,0,0
0.0655,0,0
0.0656666666666667,0,0
0.0658333333333333,0,0
0.066,0,0
0.0661666666666667,0,0
0.0663333333333333,0,0
0.0665,0,0
0.0666666666666658,0,0
0.0666666666666667,1,0
0.0666666666666676,1,0
0.0668333333333333,1,0
0.067,1,0
0.0671666666666667,1,0
0.0673333333333333,1,0
0.0675,1,0
0.0676666666666667,1,0
0.0678333333333333,1,0
0.068,1,1
0.0681666666666667,1,1
0.0683333333333333,1,1
0.0685,1,1
0.0686666666666667,1,1
0.0688333333333333,1,1
0.069,1,1
0.0691666666666667,1,1
0.0693333333333333,1,1
0.0695,1,1
0.0696666666666667,1,1
0.0698333333333333,1,1
0.07,1,1
0.0701666666666667,1,1
0.0703333333333333,1,1
0.0705,1,1
0.0706666666666667,1,1
0.0708333333333333,1,1
0.071,1,1
0.0711666666666667,1,1
0.0713333333333333,1,1
0.0715,1,1
0.0716666666666667,1,1
0.0718333333333333,1,1
0.072,1,1
0.0721666666666667,1,1
0.0723333333333333,1,1
0.0725,1,1
0.0726666666666667,1,1
0.0728333333333333,1,1
0.073,1,1
0.0731666666666667,1,1
0.0733333333333333,1,1
0.0735,1,1
0.0736666666666667,1,1
0.0738333333333333,1,1
0.074,1,1
0.0741666666666667,1,1
0.0743333333333333,1,1
0.0745,1,1
0.0746666666666667,1,1
0.0748333333333333,1,1
0.075,1,1
0.0751666666666667,1,1
0.0753333333333333,1,1
0.0755,1,1
0.0756666666666667,1,1
0.0758333333333333,1,1
0.076,1,1
0.0761666666666667,1,1
0.0763333333333333,1,1
0.0765,1,1
0.0766666666666667,1,1
0.0768333333333333,1,1
0.077,1,1
0.0771666666666667,1,1
0.0773333333333333,1,1
0.0775,1,1
0.0776666666666667,1,1
0.0778333333333333,1,1
0.078,1,1
0.0781666666666667,1,1
0.0783333333333333,1,1
0.0785,1,1
0.0786666666666667,1,1
0.0788333333333333,1,1
0.079,1,1
0.0791666666666667,1,1
0.0793333333333333,1,1
0.0795,1,1
0.0796666666666667,1,1
0.0798333333333333,1,1
0.08,1,1
0.0801666666666667,1,1
0.0803333333333333,1,1
0.0805,1,1
0.0806666666666667,1,1
0.0808333333333333,1,1
0.081,1,1
0.0811666666666667,1,1
0.0813333333333333,1,1
0.0815,1,1
0.0816666666666667,1,1
0.0818333333333333,1,1
0.082,1,1
0.0821666666666667,1,1
0.0823333333333333,1,1
0.0825,1,1
0.0826666666666667,1,1
0.0828333333333333,1,1
0.083,1,1
0.0831666666666667,1,1
0.0833333333333333,1,1
0.0835,1,1
0.0836666666666667,1,1
0.0838333333333333,1,1
0.084,1,1
0.0841666666666667,1,1
0.0843333333333333,1,1
0.0845,1,1
0.0846666666666667,1,1
0.0848333333333333,1,1
0.085,1,1
0.0851666666666667,1,1
0.0853333333333333,1,1
0.0855,1,1
0.0856666666666667,1,1
0.0858333333333333,1,1
0.086,1,1
0.0861666666666667,1,1
0.0863333333333333,1,1
0.0865,1,1
0.0866666666666667,1,1
0.0868333333333333,1,1
0.087,1,1
0.0871666666666667,1,1
0.0873333333333333,1,1
0.0875,1,1
0.0876666666666667,1,1
0.0878333333333333,1,1
0.088,1,1
0.0881666666666667,1,1
0.0883333333333333,1,1
0.0885,1,1
0.0886666666666667,1,1
0.0888333333333333,1,1
0.089,1,1
0.0891666666666667,1,1
0.0893333333333333,1,1
0.0895,1,1
0.0896666666666667,1,1
0.0898333333333333,1,1
0.09,1,1
0.0901666666666667,1,1
0.0903333333333333,1,1
0.0905,1,1
0.0906666666666667,1,1
0.0908333333333333,1,1
0.091,1,1
0.0911666666666667,1,1
0.0913333333333333,1,1
0.0915,1,1
0.0916666666666667,1,1
0.0918333333333333,1,1
0.092,1,1
0.0921666666666667,1,1
0.0923333333333333,1,1
0.0925,1,1
0.0926666666666667,1,1
0.0928333333333333,1,1
0.093,1,1
0.0931666666666667,1,1
0.0933333333333333,1,1
0.0935,1,1
0.0936666666666667,1,1
0.0938333333333333,1,1
0.094,1,1
0.0941666666666667,1,1
0.0943333333333333,1,1
0.0945,1,1
0.0946666666666667,1,1
0.0948333333333333,1,1
0.095,1,1
0.0951666666666667,1,1
0.0953333333333333,1,1
0.0955,1,1
0.0956666666666667,1,1
0.0958333333333333,1,1
0.096,1,1
0.0961666666666667,1,1
0.0963333333333333,1,1
0.0965,1,1
0.0966666666666667,1,1
0.0968333333333333,1,1
0.097,1,1
0.0971666666666667,1,1
0.0973333333333333,1,1
0.0975,1,1
0.0976666666666667,1,1
0.0978333333333333,1,1
0.098,1,1
0.0981666666666667,1,1
0.0983333333333333,1,1
0.0985,1,1
0.0986666666666667,1,1
0.0988333333333333,1,1
0.099,1,1
0.0991666666666667,1,1
0.0993333333333333,1,1
0.0995,1,1
0.0996666666666667,1,1
0.0998333333333333,1,1
0.1,1,1
0.100166666666667,1,1
0.100333333333333,1,1
0.1005,1,1
0.100666666666667,1,1
0.100833333333333,1,1
0.101,1,1
0.101166666666667,1,1
0.101333333333333,1,1
0.1015,1,1
0.101666666666667,1,1
0.101833333333333,1,1
0.102,1,1
0.102166666666667,1,1
0.102333333333333,1,1
0.1025,1,1
0.102666666666667,1,1
0.102833333333333,1,1
0.103,1,1
0.103166666666667,1,1
0.103333333333333,1,1
0.1035,1,1
0.103666666666667,1,1
0.103833333333333,1,1
0.104,1,1
0.104166666666667,1,1
0.104333333333333,1,1
0.1045,1,1
0.104666666666667,1,1
0.104833333333333,1,1
0.105,1,1
0.105166666666667,1,1
0.105333333333333,1,1
0.1055,1,1
0.105666666666667,1,1
0.105833333333333,1,1
0.106,1,1
0.106166666666667,1,1
0.106333333333333,1,1
0.1065,1,1
0.106666666666667,1,1
0.106833333333333,1,1
0.107,1,1
0.107166666666667,1,1
0.107333333333333,1,1
0.1075,1,1
0.107666666666667,1,1
0.107833333333333,1,1
0.108,1,1
0.108166666666667,1,1
0.108333333333333,1,1
0.1085,1,1
0.108666666666667,1,1
0.108833333333333,1,1
0.109,1,1
0.109166666666667,1,1
0.109333333333333,1,1
0.1095,1,1
0.109666666666667,1,1
0.109833333333333,1,1
0.11,1,1
0.110166666666667,1,1
0.110333333333333,1,1
0.1105,1,1
0.110666666666667,1,1
0.110833333333333,1,1
0.111,1,1
0.111166666666667,1,1
0.111333333333333,1,1
0.1115,1,1
0.111666666666667,1,1
0.111833333333333,1,1
0.112,1,1
0.112166666666667,1,1
0.112333333333333,1,1
0.1125,1,1
0.112666666666667,1,1
0.112833333333333,1,1
0.113,1,1
0.113166666666667,1,1
0.113333333333333,1,1
0.1135,1,1
0.113666666666667,1,1
0.113833333333333,1,1
0.114,1,1
0.114166666666667,1,1
0.114333333333333,1,1
0.1145,1,1
0.114666666666667,1,1
0.114833333333333,1,1
0.115,1,1
0.115166666666667,1,1
0.115333333333333,1,1
0.1155,1,1
0.115666666666667,1,1
0.115833333333333,1,1
0.116,1,1
0.116166666666667,1,1
0.116333333333333,1,1
0.1165,1,1
0.116666666666667,1,1
0.116833333333333,1,1
0.117,1,1
0.117166666666667,1,1
0.117333333333333,1,1
0.1175,1,1
0.117666666666667,1,1
0.117833333333333,1,1
0.118,1,1
0.118166666666667,1,1
0.118333333333333,1,1
0.1185,1,1
0.118666666666667,1,1
0.118833333333333,1,1
0.119,1,1
0.119166666666667,1,1
0.119333333333333,1,1
0.1195,1,1
0.119666666666667,1,1
0.119833333333333,1,1
0.12,1,1
0.120166666666667,1,1
0.120333333333333,1,1
0.1205,1,1
0.120666666666667,1,1
0.120833333333333,1,1
0.121,1,1
0.121166666666667,1,1
0.121333333333333,1,1
0.1215,1,1
0.121666666666667,1,1
0.121833333333333,1,1
0.122,1,1
0.122166666666667,1,1
0.122333333333333,1,1
0.1225,1,1
0.122666666666667,1,1
0.122833333333333,1,1
0.123,1,1
0.123166666666667,1,1
0.123333333333333,1,1
0.1235,1,1
0.123666666666667,1,1
0.123833333333333,1,1
0.124,1,1
0.124166666666667,1,1
0.124333333333333,1,1
0.1245,1,1
0.124666666666667,1,1
0.124833333333333,1,1
0.125,1,1
0.125166666666667,1,1
0.125333333333333,1,1
0.1255,1,1
0.125666666666667,1,1
0.125833333333333,1,1
0.126,1,1
0.126166666666667,1,1
0.126333333333333,1,1
0.1265,1,1
0.126666666666667,1,1
0.126833333333333,1,1
0.127,1,1
0.127166666666667,1,1
0.127333333333333,1,1
0.1275,1,1
0.127666666666667,1,1
0.127833333333333,1,1
0.128,1,1
0.128166666666667,1,1
0.128333333333333,1,1
0.1285,1,1
0.128666666666667,1,1
0.128833333333333,1,1
0.129,1,1
0.129166666666667,1,1
0.129333333333333,1,1
0.1295,1,1
0.129666666666667,1,1
0.129833333333333,1,1
0.13,1,1
0.130166666666667,1,1
0.130333333333333,1,1
0.1305,1,1
0.130666666666667,1,1
0.130833333333333,1,1
0.131,1,1
0.131166666666667,1,1
0.131333333333333,1,1
0.1315,1,1
0.131666666666667,1,1
0.131833333333333,1,1
0.132,1,1
0.132166666666667,1,1
0.132333333333333,1,1
0.1325,1,1
0.132666666666667,1,1
0.132833333333333,1,1
0.133,1,1
0.133166666666667,1,1
0.133333333333333,1,1
0.1335,1,1
0.133666666666667,1,1
0.133833333333333,1,1
0.134,1,1
0.134166666666667,1,1
0.134333333333333,1,1
0.1345,1,1
0.134666666666667,1,1
0.134833333333333,1,1
0.135,1,1
0.135166666666667,1,1
0.135333333333333,1,1
0.1355,1,1
0.135666666666667,1,1
0.135833333333333,1,1
0.136,1,1
0.136166666666667,1,1
0.136333333333333,1,1
0.1365,1,1
0.136666666666667,1,1
0.136833333333333,1,1
0.137,1,1
0.137166666666667,1,1
0.137333333333333,1,1
0.1375,1,1
0.137666666666667,1,1
0.137833333333333,1,1
0.138,1,1
0.138166666666667,1,1
0.138333333333333,1,1
0.1385,1,1
0.138666666666667,1,1
0.138833333333333,1,1
0.139,1,1
0.139166666666667,1,1
0.139333333333333,1,1
0.1395,1,1
0.139666666666667,1,1
0.139833333333333,1,1
0.14,1,1
0.140166666666667,1,1
0.140333333333333,1,1
0.1405,1,1
0.140666666666667,1,1
0.140833333333333,1,1
0.141,1,1
0.141166666666667,1,1
0.141333333333333,1,1
0.1415,1,1
0.141666666666667,1,1
0.141833333333333,1,1
0.142,1,1
0.142166666666667,1,1
0.142333333333333,1,1
0.1425,1,1
0.142666666666667,1,1
0.142833333333333,1,1
0.143,1,1
0.143166666666667,1,1
0.143333333333333,1,1
0.1435,1,1
0.143666666666667,1,1
0.143833333333333,1,1
0.144,1,1
0.144166666666667,1,1
0.144333333333333,1,1
0.1445,1,1
0.144666666666667,1,1
0.144833333333333,1,1
0.145,1,1
0.145166666666667,1,1
0.145333333333333,1,1
0.1455,1,1
0.145666666666667,1,1
0.145833333333333,1,1
0.146,1,1
0.146166666666667,1,1
0.146333333333333,1,1
0.1465,1,1
0.146666666666667,1,1
0.146833333333333,1,1
0.147,1,1
0.147166666666667,1,1
0.147333333333333,1,1
0.1475,1,1
0.147666666666667,1,1
0.147833333333333,1,1
0.148,1,1
0.148166666666667,1,1
0.148333333333333,1,1
0.1485,1,1
0.148666666666667,1,1
0.148833333333333,1,1
0.149,1,1
0.149166666666667,1,1
0.149333333333333,1,1
0.1495,1,1
0.149666666666667,1,1
0.149833333333333,1,1
0.15,1,1
0.150166666666667,1,1
0.150333333333333,1,1
0.1505,1,1
0.150666666666667,1,1
0.150833333333333,1,1
0.151,1,1
0.151166666666667,1,1
0.151333333333333,1,1
0.1515,1,1
0.151666666666667,1,1
0.151833333333333,1,1
0.152,1,1
0.152166666666667,1,1
0.152333333333333,1,1
0.1525,1,1
0.152666666666667,1,1
0.152833333333333,1,1
0.153,1,1
0.153166666666667,1,1
0.153333333333333,1,1
0.1535,1,1
0.153666666666667,1,1
0.153833333333333,1,1
0.154,1,1
0.154166666666667,1,1
0.154333333333333,1,1
0.1545,1,1
0.154666666666667,1,1
0.154833333333333,1,1
0.155,1,1
0.155166666666667,1,1
0.155333333333333,1,1
0.1555,1,1
0.155666666666667,1,1
0.155833333333333,1,1
0.156,1,1
0.156166666666667,1,1
0.156333333333333,1,1
0.1565,1,1
0.156666666666667,1,1
0.156833333333333,1,1
0.157,1,1
0.157166666666667,1,1
0.157333333333333,1,1
0.1575,1,1
0.157666666666667,1,1
0.157833333333333,1,1
0.158,1,1
0.158166666666667,1,1
0.158333333333333,1,1
0.1585,1,1
0.158666666666667,1,1
0.158833333333333,1,1
0.159,1,1
0.159166666666667,1,1
0.159333333333333,1,1
0.1595,1,1
0.159666666666667,1,1
0.159833333333333,1,1
0.16,1,1
0.160166666666667,1,1
0.160333333333333,1,1
0.1605,1,1
0.160666666666667,1,1
0.160833333333333,1,1
0.161,1,1
0.161166666666667,1,1
0.161333333333333,1,1
0.1615,1,1
0.161666666666667,1,1
0.161833333333333,1,1
0.162,1,1
0.162166666666667,1,1
0.162333333333333,1,1
0.1625,1,1
0.162666666666667,1,1
0.162833333333333,1,1
0.163,1,1
0.163166666666667,1,1
0.163333333333333,1,1
0.1635,1,1
0.163666666666667,1,1
0.163833333333333,1,1
0.164,1,1
0.164166666666667,1,1
0.164333333333333,1,1
0.1645,1,1
0.164666666666667,1,1
0.164833333333333,1,1
0.165,1,1
0.165166666666667,1,1
0.165333333333333,1,1
0.1655,1,1
0.165666666666667,1,1
0.165833333333333,1,1
0.166,1,1
0.166166666666667,1,1
0.166333333333333,1,1
0.1665,1,1
0.166666666666667,1,1
0.166833333333333,1,1
0.167,1,1
0.167166666666667,1,1
0.167333333333333,1,1
0.1675,1,1
0.167666666666667,1,1
0.167833333333333,1,1
0.168,1,1
0.168166666666667,1,1
0.168333333333333,1,1
0.1685,1,1
0.168666666666667,1,1
0.168833333333333,1,1
0.169,1,1
0.169166666666667,1,1
0.169333333333333,1,1
0.1695,1,1
0.169666666666667,1,1
0.169833333333333,1,1
0.17,1,1
0.170166666666667,1,1
0.170333333333333,1,1
0.1705,1,1
0.170666666666667,1,1
0.170833333333333,1,1
0.171,1,1
0.171166666666667,1,1
0.171333333333333,1,1
0.1715,1,1
0.171666666666667,1,1
0.171833333333333,1,1
0.172,1,1
0.172166666666667,1,1
0.172333333333333,1,1
0.1725,1,1
0.172666666666667,1,1
0.172833333333333,1,1
0.173,1,1
0.173166666666667,1,1
0.173333333333333,1,1
0.1735,1,1
0.173666666666667,1,1
0.173833333333333,1,1
0.174,1,1
0.174166666666667,1,1
0.174333333333333,1,1
0.1745,1,1
0.174666666666667,1,1
0.174833333333333,1,1
0.175,1,1
0.175166666666667,1,1
0.175333333333333,1,1
0.1755,1,1
0.175666666666667,1,1
0.175833333333333,1,1
0.176,1,1
0.176166666666667,1,1
0.176333333333333,1,1
0.1765,1,1
0.176666666666667,1,1
0.176833333333333,1,1
0.177,1,1
0.177166666666667,1,1
0.177333333333333,1,1
0.1775,1,1
0.177666666666667,1,1
0.177833333333333,1,1
0.178,1,1
0.178166666666667,1,1
0.178333333333333,1,1
0.1785,1,1
0.178666666666667,1,1
0.178833333333333,1,1
0.179,1,1
0.179166666666667,1,1
0.179333333333333,1,1
0.1795,1,1
0.179666666666667,1,1
0.179833333333333,1,1
0.18,1,1
0.180166666666667,1,1
0.180333333333333,1,1
0.1805,1,1
0.180666666666667,1,1
0.180833333333333,1,1
0.181,1,1
0.181166666666667,1,1
0.181333333333333,1,1
0.1815,1,1
0.181666666666667,1,1
0.181833333333333,1,1
0.182,1,1
0.182166666666667,1,1
0.182333333333333,1,1
0.1825,1,1
0.182666666666667,1,1
0.182833333333333,1,1
0.183,1,1
0.183166666666667,1,1
0.183333333333332,1,1
0.183333333333333,1,1
0.183333333333335,0,1
0.1835,0,1
0.183666666666667,0,1
0.183833333333333,0,1
0.184,0,1
0.184166666666667,0,1
0.184333333333333,0,1
0.1845,0,1
0.184666666666667,0,1
0.184833333333333,0,1
0.185,0,1
0.185166666666667,0,1
0.185333333333333,0,1
0.1855,0,1
0.185666666666667,0,1
0.185833333333333,0,1
0.186,0,1
0.186166666666667,0,1
0.186333333333333,0,1
0.1865,0,1
0.186666666666667,0,1
0.186833333333333,0,1
0.187,0,1
0.187166666666667,0,1
0.187333333333333,0,1
0.1875,0,1
0.187666666666667,0,1
0.187833333333333,0,1
0.188,0,1
0.188166666666667,0,1
0.188333333333333,0,1
0.1885,0,1
0.188666666666667,0,1
0.188833333333333,0,1
0.189,0,1
0.189166666666667,0,1
0.189333333333333,0,1
0.1895,0,1
0.189666666666667,0,1
0.189833333333333,0,1
0.19,0,1
0.190166666666667,0,1
0.190333333333333,0,1
0.1905,0,1
0.190666666666667,0,1
0.190833333333333,0,1
0.191,0,1
0.191166666666667,0,1
0.191333333333333,0,1
0.1915,0,1
0.191666666666667,0,1
0.191833333333333,0,1
0.192,0,1
0.192166666666667,0,1
0.192333333333333,0,1
0.1925,0,1
0.192666666666667,0,1
0.192833333333333,0,1
0.193,0,1
0.193166666666667,0,1
0.193333333333333,0,1
0.1935,0,1
0.193666666666667,0,1
0.193833333333333,0,1
0.194,0,1
0.194166666666667,0,1
0.194333333333333,0,1
0.1945,0,1
0.194666666666667,0,1
0.194833333333333,0,1
0.195,0,1
0.195166666666667,0,1
0.195333333333333,0,1
0.1955,0,1
0.195666666666667,0,1
0.195833333333333,0,1
0.196,0,1
0.196166666666667,0,1
0.196333333333333,0,1
0.1965,0,1
0.196666666666667,0,1
0.196833333333333,0,1
0.197,0,1
0.197166666666667,0,1
0.197333333333333,0,1
0.1975,0,1
0.197666666666667,0,1
0.197833333333333,0,1
0.198,0,1
0.198166666666667,0,1
0.198333333333333,0,1
0.1985,0,1
0.198666666666667,0,1
0.198833333333333,0,1
0.199,0,1
0.199166666666667,0,1
0.199333333333333,0,1
0.1995,0,1
0.199666666666667,0,1
0.199833333333333,0,1
0.2,0,1
0.200166666666667,0,1
0.200333333333333,0,1
0.2005,0,1
0.200666666666667,0,1
0.200833333333333,0,1
0.201,0,1
0.201166666666667,0,1
0.201333333333333,0,1
0.2015,0,1
0.201666666666667,0,1
0.201833333333333,0,1
0.202,0,1
0.202166666666667,0,1
0.202333333333333,0,1
0.2025,0,1
0.202666666666667,0,1
0.202833333333333,0,1
0.203,0,1
0.203166666666667,0,0
0.203333333333333,0,0
0.2035,0,0
0.203666666666667,0,0
0.203833333333333,0,0
0.204,0,0
0.204166666666667,0,0
0.204333333333333,0,0
0.2045,0,0
0.204666666666667,0,0
0.204833333333333,0,0
0.205,0,0
0.205166666666667,0,0
0.205333333333333,0,0
0.2055,0,0
0.205666666666667,0,0
0.205833333333333,0,0
0.206,0,0
0.206166666666667,0,0
0.206333333333333,0,0
0.2065,0,0
0.206666666666667,0,0
0.206833333333333,0,0
0.207,0,0
0.207166666666667,0,0
0.207333333333333,0,0
0.2075,0,0
